Date,A,AA,ABC,ABCB,ACLS,ACNB,ADBE,ADP,AEG,AIR
2009-04-16,12.03147315979004,21.987449645996094,16.924999237060547,7.761682987213135,1.7599999904632568,9.949999809265137,24.3799991607666,32.06321334838867,4.610000133514404,15.039999961853027
2009-04-17,12.16738224029541,22.25177955627441,17.420000076293945,7.868673801422119,1.919999957084656,9.949999809265137,24.700000762939453,31.703248977661133,4.699999809265137,15.170000076293944
2009-04-20,11.74535083770752,20.089080810546875,17.344999313354492,6.10819149017334,1.7200000286102295,9.949999809265137,23.459999084472656,31.16769027709961,4.050000190734863,14.010000228881836
2009-04-21,11.874105453491213,20.88207054138184,17.28499984741211,7.382352828979492,1.840000033378601,9.899999618530272,23.75,31.64179039001465,4.179999828338623,14.65999984741211
2009-04-22,11.988554954528809,20.76192092895508,17.375,6.75013542175293,2.0,9.899999618530272,24.15999984741211,31.202810287475582,4.050000190734863,15.020000457763672
2009-04-23,11.73104476928711,21.386699676513672,17.704999923706055,6.088738918304443,1.9600000381469729,9.899999618530272,24.479999542236328,30.71114921569824,4.150000095367432,14.920000076293944
2009-04-24,12.088698387145996,21.96342086791992,17.290000915527344,6.283267021179199,2.0,9.899999618530272,26.420000076293945,31.03599739074707,4.440000057220459,15.229999542236328
2009-04-27,12.103004455566406,21.12236976623535,17.625,5.660776138305664,1.919999957084656,9.5,26.13999938964844,30.254610061645508,4.119999885559082,14.600000381469728
2009-04-28,12.188840866088867,20.47356033325196,17.450000762939453,6.059559345245361,1.9600000381469729,9.5,25.700000762939453,30.43020248413086,4.179999828338623,14.729999542236328
2009-04-29,12.896995544433594,21.14640045166016,17.364999771118164,6.7112298011779785,1.8799999952316284,9.899999618530272,26.75,31.09745407104492,4.369999885559082,15.149999618530272
2009-04-30,13.061516761779783,21.795209884643555,16.81999969482422,6.370804786682129,1.8799999952316284,9.899999618530272,27.350000381469727,30.9043025970459,4.75,15.06999969482422
2009-05-01,13.454936027526855,23.285070419311523,17.174999237060547,6.429163455963135,1.8799999952316284,9.5,27.459999084472656,31.18524932861328,5.070000171661377,14.579999923706056
2009-05-04,13.891273498535156,24.89508056640625,17.549999237060547,6.672324180603027,1.919999957084656,9.850000381469728,26.690000534057617,30.60579490661621,6.0,15.09000015258789
2009-05-05,13.397710800170898,24.342390060424805,17.559999465942383,6.32217264175415,1.8799999952316284,10.149999618530272,26.88999938964844,31.32572364807129,5.800000190734863,15.050000190734863
2009-05-06,13.755364418029783,25.23150062561035,17.600000381469727,6.088738918304443,1.8799999952316284,10.010000228881836,26.350000381469727,32.326602935791016,5.949999809265137,15.050000190734863
2009-05-07,13.42632293701172,23.6695499420166,18.184999465942383,5.748313903808594,1.7999999523162842,10.0,25.6299991607666,31.94907760620117,5.840000152587891,14.68000030517578
